state_code,constituency_name,mla_name,party,term_start,term_end,constituency_number,gender,seat_type,remarks,contact_details,is_vacant
MZ,SERLUI,"Lalrinsanga Ralte",MNF,2018-01-01,2023-12-31,,,,,,No
MZ,"SOUTH TUIPUI","Dr R Lalthangliana",MNF,2018-01-01,2023-12-31,,,,,,No
MZ,TAWI,R.lalzirliana,MNF,2018-01-01,2023-12-31,,,,,,No
MZ,THORANG,"Zodintluanga Ralte",INC,2018-01-01,2023-12-31,,,,,,No
MZ,TUICHANG,Tawnluia,MNF,2018-01-01,2023-12-31,,,,,,No
MZ,TUICHAWNG,"Buddha Dhan Chakma",BJP,2018-01-01,2023-12-31,,,,,,No
MZ,TUIKUM,"Er. Lalrinawma",MNF,2018-01-01,2023-12-31,,,,,,No
MZ,TUIRIAL,"Andrew H Thangliana",IND,2018-01-01,2023-12-31,,,,,,No
MZ,TUIVAWL,"Lalchhandama Ralte",MNF,2018-01-01,2023-12-31,,,,,,No
MZ,"WEST TUIPUI","Nihar Kanti Chakma",INC,2018-01-01,2023-12-31,,,,,,No
NL,ABOI,"C. Manpon Konyak",IND,2023-01-01,2028-12-31,,,,,,No
NL,AGHUNATO,"G Ikuto Zhimomi",NDPP,2023-01-01,2028-12-31,,,,,,No
NL,AKULUTO,Kazheto,BJP,2023-01-01,2028-12-31,,,,,,No
NL,ALONGTAKI,"Temjen Imna Along",BJP,2023-01-01,2028-12-31,,,,,,No
NL,ANGETYONGPANG,"Tongpang Ozukum",NDPP,2023-01-01,2028-12-31,,,,,,No
NL,AONGLENDEN,"Sharingain Longkumer",NDPP,2023-01-01,2028-12-31,,,,,,No
NL,ARKAKONG,Nuklutoshi,NPP,2023-01-01,2028-12-31,,,,,,No
NL,ATOIZU,Picto,NCP,2023-01-01,2028-12-31,,,,,,No
NL,BHANDARI,"Achumbemo Kikon",NPF,2023-01-01,2028-12-31,,,,,,No
NL,CHAZOUBA,"Kudecho Khamo",NDPP,2023-01-01,2028-12-31,,,,,,No
NL,CHIZAMI,"K. G Kenye",NDPP,2023-01-01,2028-12-31,,,,,,No
NL,DIMAPUR-I,"H. Tovihoto Ayemi",BJP,2023-01-01,2028-12-31,,,,,,No
NL,DIMAPUR-II,"Moatoshi Longkumer",NDPP,2023-01-01,2028-12-31,,,,,,No
NL,DIMAPUR-III,"Hekani Jakhalu",NDPP,2023-01-01,2028-12-31,,,,,,No
NL,GHASPANI-I,"N. Jacob Zhimomi",BJP,2023-01-01,2028-12-31,,,,,,No
NL,GHASPANI-II,"Zhaleo Rio",NDPP,2023-01-01,2028-12-31,,,,,,No
NL,IMPUR,"T N Mannen",NDPP,2023-01-01,2028-12-31,,,,,,No
NL,JANGPETKONG,Temjenmenba,NDPP,2023-01-01,2028-12-31,,,,,,No
NL,"KOHIMA TOWN","Dr Tseilhoutuo Rhutso (Dr Ato)",NPP,2023-01-01,2028-12-31,,,,,,No
NL,KORIDANG,"Imkong L. Imchen",BJP,2023-01-01,2028-12-31,,,,,,No
NL,"LONGKHIM CHARE",Sethronkyu,BJP,2023-01-01,2028-12-31,,,,,,No
NL,LONGLENG,"A Pongshi Phom",NCP,2023-01-01,2028-12-31,,,,,,No
NL,MELURI,"Z.Nyusietho Nyuthe",NDPP,2023-01-01,2028-12-31,,,,,,No
NL,MOKA,"A Nyamnyei Konyak",NPP,2023-01-01,2028-12-31,,,,,,No
NL,"MOKOKCHUNG TOWN","Metsubo Jamir",NDPP,2023-01-01,2028-12-31,,,,,,No
NL,"MON TOWN","Y Mankhao Konyak",NCP,2023-01-01,2028-12-31,,,,,,No
NL,MONGOYA,Imkongmar,NDPP,2023-01-01,2028-12-31,,,,,,No
NL,NOKLAK,"Puthai Longon",NCP,2023-01-01,2028-12-31,,,,,,No
NL,NOKSEN,"Y. Lima Onen Chang","Republican Party of India (Athawale)",2023-01-01,2028-12-31,,,,,,No
NL,"NORTHERN ANGAMI-I","Dr.Kekhrielhoulie Yhome",NDPP,2023-01-01,2028-12-31,,,,,,No
NL,"NORTHERN ANGAMI-II","Neiphiu Rio",NDPP,2023-01-01,2028-12-31,,,,,,No
NL,PEREN,"Taditui Rangkau Zeliang",NDPP,2023-01-01,2028-12-31,,,,,,No
NL,PFUTSERO,"Dr.Neisatuo Mero",IND,2023-01-01,2028-12-31,,,,,,No
NL,PHEK,"Kuzholuzo Nienu",NPF,2023-01-01,2028-12-31,,,,,,No
NL,PHOMCHING,"K Konngam Konyak",BJP,2023-01-01,2028-12-31,,,,,,No
NL,PUGHOBOTO,"Dr Sukhato A Sema","Lok Janshakti Party(Ram Vilas)",2023-01-01,2028-12-31,,,,,,No
NL,"PUNGRO KIPHIRE","S. Kiusumew Yimchunger",NDPP,2023-01-01,2028-12-31,,,,,,No
NL,SANIS,"Mhathung Yanthan",NDPP,2023-01-01,2028-12-31,,,,,,No
NL,SATAKHA,"G. Kaito Aye",NDPP,2023-01-01,2028-12-31,,,,,,No
NL,"SEYOCHUNG SITIMI","C. Kipili Sangtam",NPP,2023-01-01,2028-12-31,,,,,,No
NL,"SHAMATOR CHESSORE","S Keoshu Yimchunger",NDPP,2023-01-01,2028-12-31,,,,,,No
NL,"SOUTHERN ANGAMI-I","Kevipodi Sophie",IND,2023-01-01,2028-12-31,,,,,,No
NL,"SOUTHERN ANGAMI-II","Kropol Vitsu",BJP,2023-01-01,2028-12-31,,,,,,No
NL,SURUHUTO,"S. Toiho Yeptho",NCP,2023-01-01,2028-12-31,,,,,,No
NL,TAMLU,"B. Bangtick Phom",IND,2023-01-01,2028-12-31,,,,,,No
NL,TAPI,"Noke Wangnao",NDPP,2023-01-01,2028-12-31,,,,,,No
NL,TEHOK,"C.L John",NDPP,2023-01-01,2028-12-31,,,,,,No
NL,TENNING,"Namri Nchang",NCP,2023-01-01,2028-12-31,,,,,,No
NL,THONOKNYU,"Benei M Lamthiu",NPP,2023-01-01,2028-12-31,,,,,,No
NL,TIZIT,"P. Paiwang Konyak",BJP,2023-01-01,2028-12-31,,,,,,No
NL,TOBU,"Naiba Konyak","Lok Janshakti Party(Ram Vilas)",2023-01-01,2028-12-31,,,,,,No
NL,TSEMINYU,"Jwenga Seb",JD(U),2023-01-01,2028-12-31,,,,,,No
NL,"TUENSANG SADAR-I","P. Bashangmongba Chang",BJP,2023-01-01,2028-12-31,,,,,,No
NL,"TUENSANG SADAR-II",Imtichoba,"Republican Party of India (Athawale)",2023-01-01,2028-12-31,,,,,,No
NL,TULI,"A. Pangjung Jamir",BJP,2023-01-01,2028-12-31,,,,,,No
NL,TYUI,"Yanthungo Patton",BJP,2023-01-01,2028-12-31,,,,,,No
NL,WAKCHING,"W Chingang Konyak",NDPP,2023-01-01,2028-12-31,,,,,,No
NL,"WESTERN ANGAMI","Salhoutuonuo Kruse",NDPP,2023-01-01,2028-12-31,,,,,,No
NL,WOKHA,"Y Mhonbemo Humtsoe",NCP,2023-01-01,2028-12-31,,,,,,No
NL,ZUNHEBOTO,"K Tokugha Sukhalu",NDPP,2023-01-01,2028-12-31,,,,,,No
OD,ANANDAPUR,"Bhagirathi Sethy",BJD,2019-01-01,2024-12-31,,,,,,No
OD,ANGUL,"Rajanikant Singh",BJD,2019-01-01,2024-12-31,,,,,,No
OD,ASKA,"Manjula Swain",BJD,2019-01-01,2024-12-31,,,,,,No
OD,ATHAGARH,"Ranendra Pratap Swain",BJD,2019-01-01,2024-12-31,,,,,,No
OD,ATHAMALLIK,"Ramesh Chandra Sai",BJD,2019-01-01,2024-12-31,,,,,,No
OD,ATTABIRA,"Snehangini Chhuria",BJD,2019-01-01,2024-12-31,,,,,,No
OD,AUL,"Pratap Keshari Deb",BJD,2019-01-01,2024-12-31,,,,,,No
OD,BADASAHI,"Sanatan Bijuli",BJP,2019-01-01,2024-12-31,,,,,,No
OD,BALASORE,"Madan Mohan Dutta",BJP,2019-01-01,2024-12-31,,,,,,No
OD,BALIGUDA,"Chakramani Kanhar",BJD,2019-01-01,2024-12-31,,,,,,No
OD,BALIKUDA-ERASAMA,"Raghunandan Das",BJD,2019-01-01,2024-12-31,,,,,,No
OD,BANGRIPOSI,"Sudam Marndi",BJD,2019-01-01,2024-12-31,,,,,,No
OD,BANKI,"Devi Ranjan Tripathy",BJD,2019-01-01,2024-12-31,,,,,,No
OD,BARABATI-CUTTACK,"Mohammed Moquim",INC,2019-01-01,2024-12-31,,,,,,No
OD,BARACHANA,"Amar Prasad Satpathy",BJD,2019-01-01,2024-12-31,,,,,,No
OD,BARAMBA,"Debi Prasad Mishra",BJD,2019-01-01,2024-12-31,,,,,,No
OD,BARGARH,"Debesh Acharya",BJD,2019-01-01,2024-12-31,,,,,,No
OD,BARI,"Sunanda Das",BJD,2019-01-01,2024-12-31,,,,,,No
OD,BARIPADA,"Prakash Soren",BJP,2019-01-01,2024-12-31,,,,,,No
OD,BASTA,"Nityananda Sahoo",BJD,2019-01-01,2024-12-31,,,,,,No
OD,BASUDEVPUR,"Bishnubrata Routray",BJD,2019-01-01,2024-12-31,,,,,,No
OD,BEGUNIA,"Rajendra Kumar Sahoo",BJD,2019-01-01,2024-12-31,,,,,,No
OD,BERHAMPUR,"Bikram Kumar Panda",BJD,2019-01-01,2024-12-31,,,,,,No
OD,BHADRAK,"Sanjib Kumar Mallick",BJD,2019-01-01,2024-12-31,,,,,,No
OD,BHANDARIPOKHARI,"Prafulla Samal",BJD,2019-01-01,2024-12-31,,,,,,No
OD,BHANJANAGAR,"Bikram Keshari Arukha",BJD,2019-01-01,2024-12-31,,,,,,No
OD,BHATLI,"Susanta Singh",BJD,2019-01-01,2024-12-31,,,,,,No
OD,BHAWANIPATNA,"Pradipta Kumar Naik",BJP,2019-01-01,2024-12-31,,,,,,No
OD,BHOGRAI,"Ananta Das",BJD,2019-01-01,2024-12-31,,,,,,No
OD,"BHUBANESWAR CENTRAL","Ananta Narayan Jena",BJD,2019-01-01,2024-12-31,,,,,,No
OD,"BHUBANESWAR NORTH","Susant Kumar Rout",BJD,2019-01-01,2024-12-31,,,,,,No
OD,BIJEPUR,"Naveen Patnaik",BJD,2019-01-01,2024-12-31,,,,,,No
OD,BINJHARPUR,"Pramila Mallik",BJD,2019-01-01,2024-12-31,,,,,,No
OD,BIRAMITRAPUR,"Shankar Oram",BJP,2019-01-01,2024-12-31,,,,,,No
OD,BIRMAHARAJPUR,"Padmanabha Behera",BJD,2019-01-01,2024-12-31,,,,,,No
OD,"BISSAM CUTTACK","Jagarnnath Saraka",BJD,2019-01-01,2024-12-31,,,,,,No
OD,BOLANGIR,"Narasingha Mishra",INC,2019-01-01,2024-12-31,,,,,,No
OD,BONAI,"Laxman Munda",CPI(M),2019-01-01,2024-12-31,,,,,,No
OD,BOUDH,"Pradip Kumar Amat",BJD,2019-01-01,2024-12-31,,,,,,No
OD,BRAHMAGIRI,"Lalitendu Bidyadhar Mohapatra",BJP,2019-01-01,2024-12-31,,,,,,No
OD,BRAJARAJNAGAR,"Kishore Kumar Mohanty",BJD,2019-01-01,2024-12-31,,,,,,No
OD,CHAMPUA,"Minakshi Mahanta",BJD,2019-01-01,2024-12-31,,,,,,No
OD,CHANDABALI,"Byomakesh Ray",BJD,2019-01-01,2024-12-31,,,,,,No
OD,CHHATRAPUR,"Subash Chandra Behera",BJD,2019-01-01,2024-12-31,,,,,,No
OD,CHHENDIPADA,"Susanta Kumar Behera",BJD,2019-01-01,2024-12-31,,,,,,No
OD,CHIKITI,"Usha Devi",BJD,2019-01-01,2024-12-31,,,,,,No
OD,CHILIKA,"Prasanta Kumar Jagadev",BJD,2019-01-01,2024-12-31,,,,,,No
OD,CHITRAKONDA,"Purna Chandra Baka",BJD,2019-01-01,2024-12-31,,,,,,No
OD,CHOUDWAR-CUTTACK,"Souvic Biswal",BJD,2019-01-01,2024-12-31,,,,,,No
OD,"CUTTACK SADAR","Chandra Sarathi Behera",BJD,2019-01-01,2024-12-31,,,,,,No
OD,DABUGAM,"Manohar Randhari",BJD,2019-01-01,2024-12-31,,,,,,No
OD,DASPALLA,"Ramesh Chandra Behera",BJD,2019-01-01,2024-12-31,,,,,,No
OD,DEOGARH,"Subash Chandra Panigrahi",BJP,2019-01-01,2024-12-31,,,,,,No
OD,DHAMNAGAR,"Bishnu Charan Sethi",BJP,2019-01-01,2024-12-31,,,,,,No
OD,DHARAMGARH,"Mousadhi Bag",BJD,2019-01-01,2024-12-31,,,,,,No
OD,DHARMASALA,"Pranab Kumar Balabantaray",BJD,2019-01-01,2024-12-31,,,,,,No
OD,DHENKANAL,"Sudhir Kumar Samal",BJD,2019-01-01,2024-12-31,,,,,,No
OD,DIGAPAHANDI,"Surjya Narayan Patro",BJD,2019-01-01,2024-12-31,,,,,,No
OD,EKAMRA-BHUBANESWAR,"Ashok Chandra Panda",BJD,2019-01-01,2024-12-31,,,,,,No
OD,"G. UDAYAGIR","Saluga Pradhan",BJD,2019-01-01,2024-12-31,,,,,,No
OD,GHASIPURA,"Badri Narayan Patra",BJD,2019-01-01,2024-12-31,,,,,,No
OD,GOPALPUR,"D.Pradeep Kumar Panigrahy",BJD,2019-01-01,2024-12-31,,,,,,No
OD,GUNUPUR,"Raghunath Gomango",BJD,2019-01-01,2024-12-31,,,,,,No
OD,HINDOL,"Simarani Nayak",BJD,2019-01-01,2024-12-31,,,,,,No
OD,HINJILI,"Naveen Patnaik",BJD,2019-01-01,2024-12-31,,,,,,No
OD,JAGATSINGHPUR,"Prasanta Kumar Muduli",BJD,2019-01-01,2024-12-31,,,,,,No
OD,JAJPUR,"Pranab Prakash Das",BJD,2019-01-01,2024-12-31,,,,,,No
OD,JALESWAR,"Aswini Kumar Patra",BJD,2019-01-01,2024-12-31,,,,,,No
OD,JASHIPUR,"Ganeshram Singkhuntia",BJP,2019-01-01,2024-12-31,,,,,,No
OD,JATANI,"Suresh Kumar Rautray",INC,2019-01-01,2024-12-31,,,,,,No
OD,JAYADEV,"Arabinda Dhali",BJD,2019-01-01,2024-12-31,,,,,,No
OD,JEYPORE,"Taraprasad Bahinipati",INC,2019-01-01,2024-12-31,,,,,,No
OD,JHARIGAM,"Prakash Chandra Majhi",BJD,2019-01-01,2024-12-31,,,,,,No
OD,JHARSUGUDA,"Naba Kisore Das",BJD,2019-01-01,2024-12-31,,,,,,No
OD,JUNAGARH,"Dibya Shankar Mishra",BJD,2019-01-01,2024-12-31,,,,,,No
OD,KABISURYANAGAR,"Latika Pradhan",BJD,2019-01-01,2024-12-31,,,,,,No
OD,KAKATPUR,"Tusharkanti Behera",BJD,2019-01-01,2024-12-31,,,,,,No
OD,KAMAKHYANAGAR,"Prafulla Kumar Mallik",BJD,2019-01-01,2024-12-31,,,,,,No
OD,KANTABANJI,"Santosh Singh Saluja",INC,2019-01-01,2024-12-31,,,,,,No
OD,KANTAMAL,"Mahidhar Rana",BJD,2019-01-01,2024-12-31,,,,,,No
OD,KARANJIA,"Basanti Hembram",BJD,2019-01-01,2024-12-31,,,,,,No
OD,KENDRAPARA,"Shashi Bhusan Behera",BJD,2019-01-01,2024-12-31,,,,,,No
OD,KEONJHAR,"Mohan Charan Majhi",BJP,2019-01-01,2024-12-31,,,,,,No
OD,KHALIKOTE,"Suryamani Baidya",BJD,2019-01-01,2024-12-31,,,,,,No
OD,KHANDAPADA,"Soumya Ranjan Patnaik",BJD,2019-01-01,2024-12-31,,,,,,No
OD,KHARIAR,"Adhiraj Mohan Panigrahi",INC,2019-01-01,2024-12-31,,,,,,No
OD,KHURDA,"Jyotirindra Nath Mitra",BJD,2019-01-01,2024-12-31,,,,,,No
OD,KORAPUT,"Raghu Ram Padal",BJD,2019-01-01,2024-12-31,,,,,,No
OD,KOREI,"Ashok Kumar Bal",BJD,2019-01-01,2024-12-31,,,,,,No
OD,KOTPAD,"Padmini Dian",BJD,2019-01-01,2024-12-31,,,,,,No
OD,KUCHINDA,"Kishore Chandra Naik",BJD,2019-01-01,2024-12-31,,,,,,No
OD,LAKSHMIPUR,"Prabhu Jani",BJD,2019-01-01,2024-12-31,,,,,,No
OD,LANJIGARH,"Pradip Kumar Dishari",BJD,2019-01-01,2024-12-31,,,,,,No
OD,LOISINGHA,"Mukesh Mahaling",BJP,2019-01-01,2024-12-31,,,,,,No
OD,MAHAKALAPADA,"Atanu Sabyasachi Nayak",BJD,2019-01-01,2024-12-31,,,,,,No
OD,MAHANGA,"Pratap Jena",BJD,2019-01-01,2024-12-31,,,,,,No
OD,MALKANGIRI,"Aditya Madhi",BJP,2019-01-01,2024-12-31,,,,,,No
OD,MOHANA,"Dasarathi Gomango",INC,2019-01-01,2024-12-31,,,,,,No
OD,MORADA,"Rajkishore Das",BJD,2019-01-01,2024-12-31,,,,,,No
OD,NABARANGPUR,"Sadasiva Pradhani",BJD,2019-01-01,2024-12-31,,,,,,No
OD,NARLA,"Bhupinder Singh",BJD,2019-01-01,2024-12-31,,,,,,No
OD,NAYAGARH,"Aruna Kumar Sahoo",BJD,2019-01-01,2024-12-31,,,,,,No
OD,NIALI,"Dr. Pramod Kumar Mallick",BJD,2019-01-01,2024-12-31,,,,,,No
OD,NILGIRI,"Sukanta Kumar Nayak",BJP,2019-01-01,2024-12-31,,,,,,No
OD,NIMAPARA,"Samir Ranjan Dash",BJD,2019-01-01,2024-12-31,,,,,,No
OD,NUAPADA,"Rajendra Dholakia",BJD,2019-01-01,2024-12-31,,,,,,No
OD,PADAMPUR,"Bijaya Ranjan Singh Bariha",BJD,2019-01-01,2024-12-31,,,,,,No
OD,PALLAHARA,"Mukesh Kumar Pal",BJD,2019-01-01,2024-12-31,,,,,,No
OD,PARADEEP,"Sambit Routray",BJD,2019-01-01,2024-12-31,,,,,,No
OD,PARALAKHEMUNDI,"K. Narayana Rao",BJP,2019-01-01,2024-12-31,,,,,,No
OD,PARJANGA,"Nrusingha Charan Sahu",BJD,2019-01-01,2024-12-31,,,,,,No
OD,PATNA,"Jagannath Naik",BJD,2019-01-01,2024-12-31,,,,,,No
OD,PATNAGARH,"Saroj Kumar Meher",BJD,2019-01-01,2024-12-31,,,,,,No
OD,PHULBANI,"Angada Kanhar",BJD,2019-01-01,2024-12-31,,,,,,No
OD,PIPILI,"Pradeep Maharathy",BJD,2019-01-01,2024-12-31,,,,,,No
OD,POLASARA,"Srikanta Sahu",BJD,2019-01-01,2024-12-31,,,,,,No
OD,POTTANGI,"Pitam Padhi",BJD,2019-01-01,2024-12-31,,,,,,No
OD,PURI,"Jayanta Kumar Sarangi",BJP,2019-01-01,2024-12-31,,,,,,No
OD,RAGHUNATHPALI,"Subrat Tarai",BJD,2019-01-01,2024-12-31,,,,,,No
OD,RAIRAKHOL,"Rohit Pujari",BJD,2019-01-01,2024-12-31,,,,,,No
OD,RAIRANGPUR,"Naba Charan Majhi",BJP,2019-01-01,2024-12-31,,,,,,No
OD,RAJANAGAR,"Dhruba Charan Sahoo",BJD,2019-01-01,2024-12-31,,,,,,No
OD,RAJGANGPUR,"C S Raazen Ekka",INC,2019-01-01,2024-12-31,,,,,,No
OD,RANPUR,"Satyanarayan Pradhan",BJD,2019-01-01,2024-12-31,,,,,,No
OD,RAYAGADA,"Makaranda Muduli",IND,2019-01-01,2024-12-31,,,,,,No
OD,REMUNA,"Sudhansu Sekhar Parida",BJD,2019-01-01,2024-12-31,,,,,,No
OD,RENGALI,"Nauri Nayak",BJP,2019-01-01,2024-12-31,,,,,,No
OD,ROURKELA,"Sarada Prasad Nayak",BJD,2019-01-01,2024-12-31,,,,,,No
OD,SALIPUR,"Prasanta Behera",BJD,2019-01-01,2024-12-31,,,,,,No
OD,SAMBALPUR,"Jaya Narayan Mishra",BJP,2019-01-01,2024-12-31,,,,,,No
OD,SANAKHEMUNDI,"Ramesh Chandra Jena",INC,2019-01-01,2024-12-31,,,,,,No
OD,SARASKANA,"Dr. Budhan Murmu",BJP,2019-01-01,2024-12-31,,,,,,No
OD,SATYABADI,"Umakanta Samantaray",BJD,2019-01-01,2024-12-31,,,,,,No
OD,SIMULIA,"Jyoti Prakash Panigrahi",BJD,2019-01-01,2024-12-31,,,,,,No
OD,SONEPUR,"Niranjan Pujari",BJD,2019-01-01,2024-12-31,,,,,,No
OD,SORO,"Parshu Ram Dhada",BJD,2019-01-01,2024-12-31,,,,,,No
OD,SUKINDA,"Pritiranjan Gharai",BJD,2019-01-01,2024-12-31,,,,,,No
OD,SUNDARGARH,"Kusum Tete",BJP,2019-01-01,2024-12-31,,,,,,No
OD,SURADA,"Purna Chandra Swain",BJD,2019-01-01,2024-12-31,,,,,,No
OD,TALCHER,"Brajakishore Pradhan",BJD,2019-01-01,2024-12-31,,,,,,No
OD,TALSARA,"Bhabani Shankar Bhoi",BJP,2019-01-01,2024-12-31,,,,,,No
OD,TELKOI,"Premananda Nayak",BJD,2019-01-01,2024-12-31,,,,,,No
OD,TIRTOL,"Bishnu Charan Das",BJD,2019-01-01,2024-12-31,,,,,,No
OD,TITLAGARH,"Tukuni Sahu",BJD,2019-01-01,2024-12-31,,,,,,No
OD,UDALA,"Sri Bhaskar Madhei",BJP,2019-01-01,2024-12-31,,,,,,No
OD,UMERKOTE,"Nityananda Gond",BJP,2019-01-01,2024-12-31,,,,,,No
PB,ABOHAR,"Sandeep Jakhar",INC,2022-01-01,2027-12-31,,,,,,No
PB,ADAMPUR,"Sukhwinder Singh Kotli",INC,2022-01-01,2027-12-31,,,,,,No
PB,AJNALA,"Kuldeep Singh Dhaliwal",AAP,2022-01-01,2027-12-31,,,,,,No
PB,AMARGARH,"Prof. Jaswant Singh Gajjan Majra",AAP,2022-01-01,2027-12-31,,,,,,No
PB,AMLOH,"Gurinder Singh",AAP,2022-01-01,2027-12-31,,,,,,No
PB,"AMRITSAR CENTRAL","Ajay Gupta",AAP,2022-01-01,2027-12-31,,,,,,No
PB,"AMRITSAR EAST","Jeevan Jyot Kaur",AAP,2022-01-01,2027-12-31,,,,,,No
PB,"AMRITSAR NORTH","Kunwar Vijay Pratap Singh",AAP,2022-01-01,2027-12-31,,,,,,No
PB,"AMRITSAR SOUTH","Inderbir Singh Nijjar",AAP,2022-01-01,2027-12-31,,,,,,No
PB,"AMRITSAR WEST","Dr. Jasbir Singh Sandhu",AAP,2022-01-01,2027-12-31,,,,,,No
PB,"ANANDPUR SAHIB","Harjot Singh Bains",AAP,2022-01-01,2027-12-31,,,,,,No
PB,"ATAM NAGAR","Kulwant Singh Sidhu",AAP,2022-01-01,2027-12-31,,,,,,No
PB,ATTARI,"Jaswinder Singh",AAP,2022-01-01,2027-12-31,,,,,,No
PB,"BABA BAKALA","Dalbir Singh Tong",AAP,2022-01-01,2027-12-31,,,,,,No
PB,"BAGHA PURANA","Amritpal Singh Sukhanand",AAP,2022-01-01,2027-12-31,,,,,,No
PB,BALACHAUR,"Santosh Kumari Katariaa",AAP,2022-01-01,2027-12-31,,,,,,No
PB,BALLUANA,"Amandeep Singh Musafir",AAP,2022-01-01,2027-12-31,,,,,,No
PB,BANGA,"Sukhwinder Kumar",SAD,2022-01-01,2027-12-31,,,,,,No
PB,BARNALA,"Gurmeet Singh Meet Hayer",AAP,2022-01-01,2027-12-31,,,,,,No
PB,"BASSI PATHANA","Rupinder Singh",AAP,2022-01-01,2027-12-31,,,,,,No
PB,BATALA,"Amansher Singh (Shery Kalsi)",AAP,2022-01-01,2027-12-31,,,,,,No
PB,"BATHINDA RURAL","Amit Rattan",AAP,2022-01-01,2027-12-31,,,,,,No
PB,"BATHINDA URBAN","Jagroop Singh Gill",AAP,2022-01-01,2027-12-31,,,,,,No
PB,BHADAUR,"Labh Singh Ugoke",AAP,2022-01-01,2027-12-31,,,,,,No
PB,BHOA,"Lal Chand",AAP,2022-01-01,2027-12-31,,,,,,No
PB,BHOLATH,"Sukhpal Singh Khaira",INC,2022-01-01,2027-12-31,,,,,,No
PB,"BHUCHO MANDI","Jagsir Singh",AAP,2022-01-01,2027-12-31,,,,,,No
PB,BUDHLADA,"Budh Ram",AAP,2022-01-01,2027-12-31,,,,,,No
PB,CHABBEWAL,"Dr. Raj Kumar",INC,2022-01-01,2027-12-31,,,,,,No
PB,"CHAMKAUR SAHIB","Charanjit Singh",AAP,2022-01-01,2027-12-31,,,,,,No
PB,DAKHA,"Manpreet Singh Ayali",SAD,2022-01-01,2027-12-31,,,,,,No
PB,DASUYA,"Karambir Singh",AAP,2022-01-01,2027-12-31,,,,,,No
PB,"DERA BABA NANAK","Sukhjinder Singh Randhawa",INC,2022-01-01,2027-12-31,,,,,,No
PB,"DERA BASSI","Kuljit Singh Randhawa",AAP,2022-01-01,2027-12-31,,,,,,No
PB,DHARAMKOT,"Devinderjeet Singh",AAP,2022-01-01,2027-12-31,,,,,,No
PB,DHURI,"Bhagwant Mann",AAP,2022-01-01,2027-12-31,,,,,,No
PB,"DINA NAGAR","Aruna Chaudhary",INC,2022-01-01,2027-12-31,,,,,,No
PB,DIRBA,"Harpal Singh Cheema",AAP,2022-01-01,2027-12-31,,,,,,No
PB,FARIDKOT,"Gurdit Singh Sekhon",AAP,2022-01-01,2027-12-31,,,,,,No
PB,"FATEHGARH CHURIAN","Tripat Rajinder Singh",INC,2022-01-01,2027-12-31,,,,,,No
PB,"FATEHGARH SAHIB","Lakhbir Singh Rai",AAP,2022-01-01,2027-12-31,,,,,,No
PB,FAZILKA,"Narinder Pal Singh Sawna",AAP,2022-01-01,2027-12-31,,,,,,No
PB,"FIROZPUR CITY","Ranbir Singh",AAP,2022-01-01,2027-12-31,,,,,,No
PB,"FIROZPUR RURAL","Rajneesh Kumar Dahiya",AAP,2022-01-01,2027-12-31,,,,,,No
PB,GARHSHANKAR,"Jai Krishan",AAP,2022-01-01,2027-12-31,,,,,,No
PB,GHANAUR,"Gurlal Ghanaur",AAP,2022-01-01,2027-12-31,,,,,,No
PB,GIDDERBAHA,"Amrinder Singh Raja Warring",INC,2022-01-01,2027-12-31,,,,,,No
PB,GILL,"Jiwan Singh Sangowal",AAP,2022-01-01,2027-12-31,,,,,,No
PB,GURDASPUR,"Barindermeet Singh Pahra",INC,2022-01-01,2027-12-31,,,,,,No
PB,"GURU HAR SAHAI","Fauja Singh",AAP,2022-01-01,2027-12-31,,,,,,No
PB,HOSHIARPUR,"Bram Shanker (Jimpa)",AAP,2022-01-01,2027-12-31,,,,,,No
PB,JAGRAON,"Sarvjit Kaur Manuke",AAP,2022-01-01,2027-12-31,,,,,,No
PB,JAITU,"Amolak Singh",AAP,2022-01-01,2027-12-31,,,,,,No
PB,JALALABAD,"Jagdeep Kamboj",AAP,2022-01-01,2027-12-31,,,,,,No
PB,"JALANDHAR CANTT","Pargat Singh Powar",INC,2022-01-01,2027-12-31,,,,,,No
PB,"JALANDHAR CENTRAL","Raman Arora",AAP,2022-01-01,2027-12-31,,,,,,No
PB,"JALANDHAR NORTH","Avtar Singh Junior",INC,2022-01-01,2027-12-31,,,,,,No
PB,"JALANDHAR WEST","Sheetal Angural",AAP,2022-01-01,2027-12-31,,,,,,No
PB,JANDIALA,"Harbhajan Singh",AAP,2022-01-01,2027-12-31,,,,,,No
PB,KAPURTHALA,"Rana Gurjeet Singh",INC,2022-01-01,2027-12-31,,,,,,No
PB,KARTARPUR,"Balkar Singh",AAP,2022-01-01,2027-12-31,,,,,,No
PB,"KHADUR SAHIB","Manjinder Singh Lalpura",AAP,2022-01-01,2027-12-31,,,,,,No
PB,KHANNA,"Tarunpreet Singh Sond",AAP,2022-01-01,2027-12-31,,,,,,No
PB,KHARAR,"Anmol Gagan Maan",AAP,2022-01-01,2027-12-31,,,,,,No
PB,"KHEM KARAN","Sarvan Singh Dhun",AAP,2022-01-01,2027-12-31,,,,,,No
PB,KOTKAPURA,"Kultar Singh Sandhwan",AAP,2022-01-01,2027-12-31,,,,,,No
PB,LAMBI,"Gurmeet Singh Khudian",AAP,2022-01-01,2027-12-31,,,,,,No
